experiment_id,model,input_mode,is_baseline,split,sample_id,speaker_id,noise_id,noise_category,target_snr_db,input_snr_db,output_snr_db,delta_snr_db,si_sdr_db,stoi,pesq,pesq_error,output_rms,clipping_count,nonfinite_count
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_A_UNSEEN_SPEAKER,SPK_010__tank_engine_heldout_rec__+10dB,SPK_010,tank_engine_heldout_rec,STATIONARY,10.0,10.0,8.18,-1.82,12.69,0.7805,1.2301,,0.0742,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_A_UNSEEN_SPEAKER,SPK_010__tank_engine_heldout_rec__+10dB,SPK_010,tank_engine_heldout_rec,STATIONARY,10.0,10.0,6.06,-3.94,13.1,0.7931,1.2766,,0.0597,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_A_UNSEEN_SPEAKER,SPK_010__tank_engine_heldout_rec__+10dB,SPK_010,tank_engine_heldout_rec,STATIONARY,10.0,10.0,10.18,0.18,9.79,0.8041,1.3529,,0.104,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_A_UNSEEN_SPEAKER,SPK_010__tank_engine_heldout_rec__+10dB,SPK_010,tank_engine_heldout_rec,STATIONARY,10.0,10.0,10.93,0.93,14.0,0.855,1.5037,,0.0876,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,-9.98,0.0,-10.12,0.6271,1.0135,,0.3736,198,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,0.94,10.92,0.4,0.6061,1.0177,,0.1464,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,5.8,15.78,4.99,0.6572,1.0317,,0.0815,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,5.19,15.17,4.41,0.6387,1.0274,,0.0751,1,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,-4.08,5.9,-4.67,0.647,1.0231,,0.2091,10,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_A_UNSEEN_SPEAKER,SPK_010__helicopter_rotor_heldout_rec__-10dB,SPK_010,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,-10.0,-9.98,-0.64,9.34,-1.62,0.6357,1.032,,0.1572,6,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,0.0,0.0,0.15,0.8296,1.0253,,0.1275,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,5.2,5.2,4.75,0.8524,1.0287,,0.0976,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,7.44,7.44,7.81,0.8402,1.038,,0.0653,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,7.13,7.13,9.17,0.8699,1.0393,,0.0583,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,8.09,8.09,7.5,0.8806,1.0422,,0.0881,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__tank_engine_heldout_rec__+0dB,SPK_001,tank_engine_heldout_rec,STATIONARY,0.0,0.0,10.64,10.64,10.26,0.9175,1.051,,0.0842,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,10.0,0.0,10.02,0.9237,1.2207,,0.094,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,12.6,2.6,14.58,0.9635,1.2769,,0.0749,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,8.6,-1.4,15.73,0.9363,1.6343,,0.0583,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,6.35,-3.66,15.1,0.9627,1.8856,,0.0479,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,9.79,-0.22,9.53,0.9341,1.5768,,0.0787,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_001__helicopter_rotor_heldout_rec__+10dB,SPK_001,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,10.18,0.18,13.03,0.9673,1.9995,,0.0676,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,-5.0,0.0,-5.02,0.7229,1.016,,0.2026,18,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,1.87,6.87,1.27,0.7337,1.0228,,0.1221,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,5.02,10.02,3.39,0.7328,1.0286,,0.0836,1,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,5.72,10.72,4.95,0.7803,1.0299,,0.0706,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,3.67,8.67,3.23,0.7721,1.0293,,0.1144,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__tank_engine_heldout_rec__-5dB,SPK_002,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,4.79,9.78,4.05,0.8236,1.0333,,0.1062,4,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,0.0,0.0,-0.0,0.7946,1.032,,0.1405,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,8.76,8.76,8.25,0.8146,1.0399,,0.0979,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,9.27,9.27,13.98,0.8449,1.1447,,0.0694,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,7.77,7.77,14.08,0.8499,1.196,,0.0617,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,8.7,8.7,8.13,0.8369,1.1867,,0.0964,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_002__helicopter_rotor_heldout_rec__+0dB,SPK_002,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,0.0,0.0,13.72,13.72,14.7,0.8736,1.3687,,0.0879,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,10.0,0.0,10.0,0.8407,1.0674,,0.1101,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,11.1,1.1,11.19,0.8591,1.0517,,0.0924,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,9.77,-0.24,14.97,0.8433,1.2298,,0.0747,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,6.9,-3.11,13.83,0.8728,1.2336,,0.0603,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,13.47,3.47,14.35,0.8501,1.2953,,0.0928,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__tank_engine_heldout_rec__+10dB,SPK_003,tank_engine_heldout_rec,STATIONARY,10.0,10.0,11.74,1.74,14.27,0.9111,1.4306,,0.0846,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,15.0,0.0,15.0,0.9024,1.4825,,0.1066,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,10.07,-4.94,12.48,0.9434,1.4304,,0.0799,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,10.0,-5.0,17.63,0.9114,1.9894,,0.0738,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,5.56,-9.45,13.01,0.9491,2.1139,,0.052,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,12.31,-2.69,12.88,0.8969,1.9634,,0.092,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_003__helicopter_rotor_heldout_rec__+15dB,SPK_003,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,8.55,-6.45,12.45,0.95,2.2952,,0.0713,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,0.0,0.0,-0.0,0.7341,1.0207,,0.1524,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,5.51,5.51,4.97,0.7524,1.0275,,0.1153,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,8.27,8.27,8.54,0.7088,1.0357,,0.0835,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,7.4,7.4,9.39,0.7434,1.0365,,0.0718,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,9.68,9.68,9.23,0.7705,1.0417,,0.1053,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__tank_engine_heldout_rec__+0dB,SPK_004,tank_engine_heldout_rec,STATIONARY,0.0,0.0,10.39,10.39,9.98,0.8327,1.0535,,0.1017,2,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,15.0,0.0,15.0,0.883,1.4682,,0.1094,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,10.28,-4.72,12.48,0.9216,1.66,,0.0832,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,10.66,-4.34,17.54,0.8997,1.9824,,0.0786,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,5.72,-9.28,12.93,0.9317,2.2633,,0.0546,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,12.2,-2.8,13.25,0.8826,1.9763,,0.092,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_004__helicopter_rotor_heldout_rec__+15dB,SPK_004,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,8.46,-6.54,12.05,0.9426,2.4527,,0.0733,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,5.0,0.0,5.0,0.7796,1.0279,,0.1253,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,9.51,4.51,9.0,0.7899,1.0341,,0.1041,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,10.01,5.01,12.37,0.7148,1.0885,,0.0831,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,7.43,2.42,13.07,0.7575,1.1229,,0.0667,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,11.98,6.98,11.95,0.7821,1.155,,0.0997,2,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__tank_engine_heldout_rec__+5dB,SPK_005,tank_engine_heldout_rec,STATIONARY,5.0,5.0,12.72,7.72,13.76,0.8368,1.2994,,0.0946,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,10.0,0.0,10.0,0.8244,1.184,,0.1146,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,11.79,1.78,13.3,0.8577,1.3131,,0.0907,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,10.92,0.92,16.4,0.8488,1.72,,0.0816,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,6.41,-3.6,14.77,0.8837,1.8567,,0.0591,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,8.61,-1.4,7.96,0.8246,1.6326,,0.1007,4,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_005__helicopter_rotor_heldout_rec__+10dB,SPK_005,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,10.0,10.0,9.36,-0.64,10.61,0.8965,2.117,,0.0841,2,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,5.0,0.0,4.99,0.7674,1.0266,,0.1283,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,9.62,4.62,9.14,0.7807,1.0351,,0.1076,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,9.25,4.25,12.12,0.7644,1.0901,,0.081,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,7.05,2.05,13.02,0.7877,1.1219,,0.066,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,11.83,6.83,12.37,0.8103,1.1523,,0.0972,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__tank_engine_heldout_rec__+5dB,SPK_006,tank_engine_heldout_rec,STATIONARY,5.0,5.0,12.93,7.93,14.45,0.8493,1.2944,,0.0957,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,5.0,0.0,5.0,0.7856,1.0546,,0.1284,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,12.17,7.17,12.17,0.7992,1.1139,,0.1021,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,9.88,4.88,15.48,0.8133,1.4049,,0.0797,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,6.92,1.92,15.7,0.8226,1.4366,,0.0634,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,10.82,5.82,11.07,0.7995,1.3504,,0.0965,1,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_006__helicopter_rotor_heldout_rec__+5dB,SPK_006,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,5.0,5.0,12.7,7.7,16.24,0.8437,1.716,,0.0911,0,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,-5.0,0.0,-5.04,0.7139,1.017,,0.194,10,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,1.71,6.71,1.13,0.7331,1.0225,,0.1181,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,4.95,9.95,3.29,0.701,1.0271,,0.0799,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,5.74,10.74,4.97,0.7456,1.0279,,0.0679,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,2.81,7.81,2.27,0.7439,1.0277,,0.1125,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__tank_engine_heldout_rec__-5dB,SPK_007,tank_engine_heldout_rec,STATIONARY,-5.0,-5.0,5.41,10.41,4.66,0.8103,1.0317,,0.0995,3,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,15.0,0.0,15.0,0.9242,1.4839,,0.0967,0,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,10.47,-4.54,13.13,0.9589,1.6341,,0.0731,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,9.4,-5.6,18.1,0.9349,1.9818,,0.0645,0,0
E2,TinyEnhancer,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,5.64,-9.36,13.57,0.9586,2.3457,,0.0475,0,0
E3,CRN_Micro,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,11.03,-3.97,11.35,0.9234,1.8592,,0.082,3,0
E4,CRN_Micro,NLMS_RESIDUAL,False,TEST_B_UNSEEN_NOISE_REC,SPK_007__helicopter_rotor_heldout_rec__+15dB,SPK_007,helicopter_rotor_heldout_rec,PERIODIC_ROTOR,15.0,15.0,7.96,-7.05,11.25,0.9533,2.3098,,0.0632,1,0
B0,NOISY,RAW_PRIMARY,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__tank_engine_heldout_rec__+0dB,SPK_008,tank_engine_heldout_rec,STATIONARY,0.0,0.0,0.0,0.0,-0.0,0.7433,1.0193,,0.1548,1,0
B1,NLMS_ONLY,NLMS_RESIDUAL,True,TEST_B_UNSEEN_NOISE_REC,SPK_008__tank_engine_heldout_rec__+0dB,SPK_008,tank_engine_heldout_rec,STATIONARY,0.0,0.0,5.4,5.4,4.8,0.7567,1.0256,,0.1168,0,0
E1,TinyEnhancer,RAW_PRIMARY,False,TEST_B_UNSEEN_NOISE_REC,SPK_008__tank_engine_heldout_rec__+0dB,SPK_008,tank_engine_heldout_rec,STATIONARY,0.0,0.0,8.29,8.29,8.48,0.7526,1.0339,,0.0855,0,0
